date,Sb1_2,Sb2_3,Sb3_2,Sb4_6,Sb5_3,Sb6_2
2006-05-21,66.2614,171.3169,339.8022,259.0991,97.9763,824.0202
2006-05-22,63.4297,178.9625,342.6338,240.41,86.0832,795.7034
2006-05-23,55.2179,192.8377,317.1487,223.9863,74.7565,775.8816
2006-05-24,48.1386,191.9882,308.6536,208.6952,52.9525,724.9113
2006-05-25,41.0594,170.7506,305.8219,193.1209,50.6872,673.9409
2006-05-26,37.6614,151.4951,291.6635,180.0951,50.6872,654.1192
2006-05-27,41.0594,142.7169,269.5764,174.4318,53.2357,645.6241
2006-05-28,41.6258,161.9724,243.5249,168.2021,52.6693,631.4657
2006-05-29,36.5287,195.9526,229.0833,161.406,48.9881,580.4954
2006-05-30,31.1485,175.5644,236.1625,150.0793,46.7228,538.0201
2006-05-31,41.3426,154.3268,334.1388,156.5922,112.9842,526.6933
2006-06-01,197.9348,157.7248,291.6635,159.4238,81.5525,688.0994
2006-06-02,297.3269,180.6615,272.1249,160.8397,65.1287,710.7528
2006-06-03,362.4556,438.9111,470.0597,179.2456,121.4793,688.0994
2006-06-04,475.723,756.0598,656.9508,308.6536,124.311,835.347
2006-06-05,265.3289,753.2281,1268.5947,436.0794,134.7882,1177.9808
2006-06-06,160.2734,600.3171,1121.3471,396.4359,118.6476,1962.3575
2006-06-07,112.1347,447.4062,948.6144,328.4754,101.3743,1803.7831
2006-06-08,88.0654,362.4556,741.9014,281.7526,77.0218,1492.2978
2006-06-09,73.0575,356.7923,594.6538,239.8437,62.2971,1231.7828
2006-06-10,78.1545,359.624,521.03,215.208,57.4832,1061.8817
2006-06-11,68.2436,373.7824,504.0399,194.5367,48.9881,925.9609
2006-06-12,53.802,390.7725,495.5448,172.1664,46.7228,855.1688
2006-06-13,45.0238,331.3071,489.8814,150.3625,44.7406,818.3569
2006-06-14,42.4753,286.0002,461.5646,137.6199,40.4931,778.7133
2006-06-15,38.5109,258.2496,402.0992,126.2931,41.0594,761.7232
2006-06-16,33.9802,231.0655,359.624,116.3822,37.3782,685.2677
2006-06-17,28.6,207.2793,325.6437,107.0377,35.1129,622.9706
2006-06-18,24.9755,184.3427,288.8318,98.5426,33.697,572.0003
2006-06-19,24.2392,167.6357,258.816,92.3129,31.4317,518.1983
2006-06-20,33.9802,183.7763,234.4635,93.4456,32.5644,470.0597
2006-06-21,35.1129,180.3783,225.4021,94.0119,33.697,444.5745
2006-06-22,25.9949,163.9545,233.3308,94.8614,35.6792,421.921
2006-06-23,24.9755,149.2298,237.8615,95.9941,37.0951,455.9012
2006-06-24,33.4139,164.804,231.915,104.206,48.9881,470.0597
2006-06-25,31.7149,157.4417,215.208,122.6119,58.6159,515.3666
2006-06-26,59.7485,209.2615,305.8219,166.5031,104.206,1160.9907
2006-06-27,569.1686,1042.06,917.4658,379.4457,194.2536,1758.4762
2006-06-28,608.8122,2916.6352,5833.2704,1265.763,538.0201,5861.5872
2006-06-29,201.8991,3511.289,6626.1421,1067.5451,345.4655,11411.6892
2006-06-30,221.4377,2888.3184,5097.0324,744.7331,206.713,8636.6382
2006-07-01,264.7625,2338.9715,4162.5764,588.9904,156.0258,6314.6568
2006-07-02,143.2832,1543.2681,3313.0711,492.7131,124.8773,4955.4482
2006-07-03,80.703,897.644,2327.6448,396.4359,103.3565,3936.0417
2006-07-04,58.0495,713.5845,1432.8324,342.6338,78.4377,2916.6352
2006-07-05,69.3763,642.7924,1019.4065,317.1487,87.2159,2095.4466
2006-07-06,50.1208,560.6736,903.3074,266.4615,102.2238,1817.9416
2006-07-07,37.3782,484.2181,781.545,230.7823,130.5407,1563.0899
2006-07-08,32.2812,421.921,662.6142,221.4377,96.8436,1359.2086
2006-07-09,28.6,376.6141,572.0003,196.2357,71.0753,1186.4759
2006-07-10,26.5329,294.4952,509.7032,175.8476,68.5268,1061.8817
2006-07-11,27.2974,283.1685,450.2379,158.008,58.6159,957.1094
2006-07-12,48.4218,328.4754,393.6042,164.2377,54.6515,858.0005
2006-07-13,118.0813,441.7428,433.2478,196.2357,54.9347,809.8618
2006-07-14,102.7902,523.8617,546.5151,205.5803,56.6337,832.5153
2006-07-15,63.4297,416.2576,682.436,221.4377,62.8634,917.4658
2006-07-16,48.1386,308.6536,637.129,211.81,54.0852,1067.5451
2006-07-17,36.2456,248.0556,498.3765,189.7229,48.1386,1061.8817
2006-07-18,28.8832,224.2694,399.2675,172.1664,44.7406,911.8025
2006-07-19,25.5984,197.9348,331.3071,146.3981,40.7763,790.04
2006-07-20,23.0216,173.5823,291.6635,125.1605,39.3604,688.0994
2006-07-21,75.0396,166.5031,262.4972,119.2139,36.2456,588.9904
2006-07-22,112.701,188.8734,268.7269,143.2832,34.8297,538.0201
2006-07-23,198.2179,331.3071,368.119,198.7843,58.6159,569.1686
2006-07-24,98.8258,464.3963,535.1884,334.1388,51.5367,688.0994
2006-07-25,58.0495,376.6141,637.129,262.214,49.5545,945.7827
2006-07-26,42.4753,276.6556,557.8419,199.6338,41.9089,1076.0402
2006-07-27,38.7941,229.9328,438.9111,165.0872,36.2456,974.0995
2006-07-28,41.0594,213.509,356.7923,169.9011,35.9624,849.5054
2006-07-29,109.8694,300.1586,322.8121,163.9545,36.5287,739.0697
2006-07-30,90.6139,376.6141,311.4853,164.804,34.5466,676.7726
2006-07-31,77.305,373.7824,458.7329,151.212,33.9802,614.4756
2006-08-01,51.8198,300.1586,472.8913,132.806,31.998,651.2875
2006-08-02,40.7763,236.1625,441.7428,127.9921,30.299,730.5746
2006-08-03,38.2277,204.1645,356.7923,118.6476,27.6089,699.4261
2006-08-04,38.7941,189.1565,297.3269,110.1525,25.7683,622.9706
2006-08-05,32.8475,186.608,259.9487,98.5426,25.3153,540.8518
2006-08-06,27.5806,241.2595,242.9585,90.0476,23.9277,484.2181
2006-08-07,23.1349,203.5981,227.3843,84.9505,23.6729,438.9111
2006-08-08,20.4731,167.6357,265.612,78.4377,21.8606,399.2675
2006-08-09,18.6891,150.0793,235.313,71.3585,22.1438,387.9408
2006-08-10,16.5654,134.505,199.3506,68.2436,23.1632,407.7626
2006-08-11,15.1778,118.9308,179.2456,65.4119,22.4269,368.119
2006-08-12,14.2434,110.1525,163.3882,61.1644,21.7473,328.4754
2006-08-13,13.5921,103.0733,148.0971,57.4832,20.6147,308.6536
2006-08-14,12.9408,94.2951,136.4872,55.2179,20.5297,283.1685
2006-08-15,13.1107,88.9149,137.903,55.501,25.1737,266.1784
2006-08-16,12.4311,83.5347,133.3723,53.802,33.4139,264.7625
2006-08-17,11.7515,78.1545,122.0456,52.6693,29.1664,286.0002
2006-08-18,11.2701,73.3406,114.1169,51.8198,31.7149,259.3823
2006-08-19,11.4966,68.5268,108.4535,52.103,26.363,248.9051
2006-08-20,25.5135,150.6456,105.6218,54.0852,23.6446,241.2595
2006-08-21,28.8832,213.2259,103.0733,56.3505,23.5596,227.3843
2006-08-22,20.3598,175.5644,123.7446,56.9169,22.6535,217.1902
2006-08-23,15.7725,143.5664,223.9863,56.9169,22.257,216.0575
2006-08-24,13.762,109.303,201.3328,54.9347,23.4463,225.9684
2006-08-25,13.1673,97.41,172.1664,51.8198,23.1065,322.8121
2006-08-26,35.3961,148.0971,150.0793,49.8377,21.4075,319.9804
2006-08-27,54.0852,151.7783,139.6021,52.6693,23.6446,297.3269
2006-08-28,107.3208,252.8694,187.7407,101.0911,48.4218,294.4952
2006-08-29,174.9981,436.0794,308.6536,201.0496,42.7584,461.5646
2006-08-30,311.4853,993.9213,580.4954,625.8023,46.1565,566.3369
2006-08-31,142.4337,804.1984,1132.6739,574.832,36.8119,1322.3967
2006-09-01,88.0654,430.4161,1132.6739,362.4556,38.5109,1778.298
2006-09-02,170.1842,336.9705,750.3964,382.2774,115.2496,1769.8029
2006-09-03,1073.2085,433.2478,529.525,1027.9015,240.9764,2200.219
2006-09-04,625.8023,319.9804,1135.5055,1313.9017,193.6872,2506.0409
2006-09-05,286.0002,257.117,1311.07,928.7926,111.5684,3001.5857
2006-09-06,175.8476,222.8536,798.5351,639.9607,78.7208,2494.7142
2006-09-07,154.3268,199.0674,549.3468,475.723,62.2971,1716.0009
2006-09-08,119.7803,179.5288,433.2478,382.2774,60.0317,1296.9116
2006-09-09,89.1981,160.5565,382.2774,319.9804,48.9881,1087.3669
2006-09-10,71.3585,144.6991,334.1388,272.9744,44.7406,934.4559
2006-09-11,61.1644,131.3902,297.3269,241.2595,39.0772,807.0301
2006-09-12,54.3683,122.3288,259.3823,216.907,40.4931,713.5845
2006-09-13,52.6693,114.6832,227.3843,190.006,44.1743,654.1192
2006-09-14,65.6951,111.2852,214.6417,183.7763,39.9268,631.4657
2006-09-15,142.7169,116.3822,234.4635,247.7724,38.5109,597.4855
2006-09-16,112.1347,203.8813,297.3269,328.4754,35.9624,597.4855
2006-09-17,81.2693,204.1645,393.6042,317.1487,36.2456,699.4261
2006-09-18,65.1287,162.8219,402.0992,273.5407,33.1307,818.3569
2006-09-19,55.501,135.9209,342.6338,233.0476,34.2634,832.5153
2006-09-20,46.1565,118.6476,282.0358,205.2971,31.7149,758.8915
2006-09-21,43.8911,110.1525,242.3922,181.7942,31.998,648.4558
2006-09-22,40.4931,101.0911,211.81,163.9545,31.1485,580.4954
2006-09-23,36.8119,94.5783,193.4041,148.9466,28.6,529.525
2006-09-24,36.2456,94.0119,182.3605,138.4694,31.1485,472.8913
2006-09-25,35.3961,100.2416,172.1664,131.3902,27.6939,430.4161
2006-09-26,33.1307,107.3208,164.2377,124.311,30.5822,407.7626
2006-09-27,28.6,100.5248,159.707,115.8159,30.5822,382.2774
2006-09-28,26.3913,92.5961,163.3882,109.303,27.1275,379.4457
2006-09-29,43.0416,286.0002,226.8179,117.5149,30.8654,390.7725
2006-09-30,57.7664,399.2675,314.317,126.2931,30.5822,410.5943
2006-10-01,43.8911,317.1487,470.0597,123.7446,31.998,487.0498
2006-10-02,37.0951,273.8239,501.2082,120.3466,28.8832,583.327
2006-10-03,35.1129,243.5249,421.921,113.8337,29.7327,733.4063
2006-10-04,34.5466,220.3051,365.2873,109.8694,30.299,671.1093
2006-10-05,44.7406,205.2971,382.2774,116.0991,31.7149,608.8122
2006-10-06,63.4297,212.3763,336.9705,116.3822,30.8654,648.4558
2006-10-07,47.8555,200.7664,308.6536,122.0456,33.1307,631.4657
2006-10-08,40.4931,178.3961,317.1487,115.5327,30.299,563.5052
2006-10-09,37.3782,160.5565,286.0002,106.4713,28.0903,543.6835
2006-10-10,34.8297,148.0971,256.2675,99.6753,27.6089,523.8617
2006-10-11,31.4317,137.3367,231.3486,95.4278,28.8832,478.5547
2006-10-12,30.8654,129.408,214.3585,94.2951,28.6,436.0794
2006-10-13,32.5644,131.3902,202.1823,93.4456,27.8921,399.2675
2006-10-14,32.5644,132.806,190.2892,96.2773,27.0426,382.2774
2006-10-15,29.1664,125.1605,185.1922,99.9585,26.5895,365.2873
2006-10-16,27.4107,116.6654,184.909,95.7109,26.2214,359.624
2006-10-17,27.7222,112.1347,179.812,96.5604,28.3168,353.9606
2006-10-18,35.6792,122.0456,191.9882,147.2476,48.1386,410.5943
2006-10-19,49.5545,162.2555,200.7664,382.2774,70.7921,453.0695
2006-10-20,345.4655,506.8716,222.5704,523.8617,74.1901,563.5052
2006-10-21,608.8122,925.9609,631.4657,959.9411,52.103,872.1589
2006-10-22,319.9804,858.0005,1622.5553,1158.159,97.9763,1820.7732
2006-10-23,199.0674,645.6241,1415.8423,858.0005,68.2436,2973.2689
2006-10-24,142.4337,484.2181,1073.2085,637.129,58.0495,2398.4369
2006-10-25,116.3822,396.4359,809.8618,495.5448,47.5723,1857.5851
2006-10-26,100.808,359.624,639.9607,410.5943,45.5901,1458.3176
2006-10-27,86.9327,356.7923,549.3468,348.2972,41.6258,1203.466
2006-10-28,153.1941,475.723,625.8023,370.9507,62.2971,1328.0601
2006-10-29,297.3269,891.9807,1061.8817,583.327,85.5169,1653.7038
2006-10-30,212.9427,968.4362,1339.3868,784.3767,114.1169,2084.1199
2006-10-31,152.911,792.8717,1367.7037,713.5845,85.2337,2469.229
2006-11-01,129.1248,591.8221,1172.3174,577.6637,71.0753,2327.6448
2006-11-02,116.3822,501.2082,959.9411,512.5349,77.305,2052.9714
2006-11-03,98.8258,472.8913,855.1688,461.5646,73.6238,1795.2881
2006-11-04,86.3664,416.2576,753.2281,396.4359,79.8535,1580.08
2006-11-05,78.7208,356.7923,665.4459,351.1289,67.3941,1390.3572
2006-11-06,71.9248,314.317,586.1587,308.6536,56.3505,1231.7828
2006-11-07,67.1109,286.0002,523.8617,281.4695,55.2179,1107.1887
2006-11-08,69.0931,265.8952,489.8814,274.6734,55.7842,1144.0006
2006-11-09,72.4911,279.2041,529.525,281.1863,77.5882,1245.9413
2006-11-10,66.5446,291.6635,518.1983,264.4793,81.2693,1160.9907
2006-11-11,61.4476,291.6635,492.7131,242.6754,78.7208,1095.862
2006-11-12,209.2615,504.0399,484.2181,266.7447,77.5882,1039.2283
2006-11-13,214.3585,555.0102,651.2875,470.0597,120.0634,1107.1887
2006-11-14,171.0338,492.7131,962.7728,563.5052,141.5842,1500.7929
2006-11-15,181.2278,518.1983,852.3371,540.8518,141.0179,1951.0307
2006-11-16,211.5268,639.9607,908.9708,574.832,189.1565,1951.0307
2006-11-17,608.8122,1900.0604,2313.4864,1514.9513,436.0794,3681.1901
2006-11-18,433.2478,1529.1097,3199.8037,1953.8624,504.0399,6116.4389
2006-11-19,265.8952,1214.7927,2709.9222,1540.4365,336.9705,6088.122
2006-11-20,193.4041,923.1292,1942.5357,1064.7134,281.4695,4643.9628
2006-11-21,159.4238,747.5648,1480.9711,784.3767,212.6595,3482.9721
2006-11-22,127.9921,611.6439,1163.8224,608.8122,158.5743,2684.4371
2006-11-23,110.7189,509.7032,993.9213,512.5349,145.5486,2256.8527
2006-11-24,97.41,461.5646,954.2777,453.0695,118.9308,1996.3377
2006-11-25,84.101,430.4161,815.5252,402.0992,99.9585,1792.4564
2006-11-26,77.5882,373.7824,724.9113,356.7923,91.7466,1565.9216
2006-11-27,71.6416,331.3071,651.2875,322.8121,82.402,1393.1889
2006-11-28,66.2614,302.9903,580.4954,297.3269,79.5703,1265.763
2006-11-29,63.4297,274.9566,529.525,278.6378,82.402,1163.8224
2006-11-30,60.5981,261.0813,487.0498,256.8338,77.8713,1090.1986
2006-12-01,61.4476,259.0991,464.3963,266.1784,82.402,1025.0698
2006-12-02,155.1763,339.8022,591.8221,328.4754,104.4892,1027.9015
2006-12-03,124.311,351.1289,671.1093,297.3269,97.41,1231.7828
2006-12-04,89.7644,328.4754,696.5944,267.0279,92.5961,1240.2779
2006-12-05,77.305,286.0002,611.6439,241.8259,80.9862,1217.6244
2006-12-06,67.3941,260.7982,535.1884,222.5704,78.7208,1112.8521
2006-12-07,63.4297,239.5605,481.3864,216.3407,68.5268,1019.4065
2006-12-08,60.5981,227.9506,438.9111,208.412,66.8278,928.7926
2006-12-09,52.3862,214.6417,402.0992,199.0674,62.0139,869.3272
2006-12-10,50.9703,200.2001,373.7824,186.0417,63.4297,812.6935
2006-12-11,49.2713,188.307,351.1289,174.1486,56.6337,770.2182
2006-12-12,50.1208,184.909,331.3071,171.6001,61.4476,724.9113
2006-12-13,50.404,183.7763,317.1487,170.4674,59.7485,702.2578
2006-12-14,50.1208,187.1744,319.9804,171.3169,65.4119,693.7627
2006-12-15,48.1386,191.1387,317.1487,166.2199,60.5981,688.0994
2006-12-16,45.307,184.6258,314.317,163.3882,56.9169,668.2776
2006-12-17,43.3248,172.7328,305.8219,156.309,58.0495,648.4558
2006-12-18,41.6258,166.7862,294.4952,150.6456,52.103,634.2974
2006-12-19,41.3426,164.804,280.6199,148.3803,50.9703,611.6439
2006-12-20,40.2099,160.2734,267.8774,146.9644,51.5367,588.9904
2006-12-21,38.5109,150.0793,257.9665,143.8496,49.8377,572.0003
2006-12-22,37.9446,141.8674,251.4536,140.1684,50.404,560.6736
2006-12-23,50.6872,156.8753,297.3269,192.5546,76.4555,739.0697
2006-12-24,66.2614,213.2259,345.4655,249.4714,106.7545,891.9807
2006-12-25,56.6337,237.8615,368.119,302.9903,108.7367,985.4263
2006-12-26,133.9387,276.6556,441.7428,348.2972,129.408,1121.3471
2006-12-27,184.0595,351.1289,506.8716,410.5943,147.8139,1285.5848
2006-12-28,135.0714,370.9507,656.9508,455.9012,146.9644,1356.377
2006-12-29,103.9228,322.8121,659.7825,438.9111,137.903,1495.1295
2006-12-30,91.4634,288.8318,588.9904,396.4359,135.3545,1478.1394
2006-12-31,84.9505,267.5942,518.1983,353.9606,125.4436,1342.2185
2007-01-01,84.6674,257.6833,515.3666,359.624,132.5228,1333.7235
2007-01-02,88.6317,278.9209,529.525,365.2873,132.2397,1430.0008
2007-01-03,79.5703,282.0358,512.5349,351.1289,129.6912,1347.8819
2007-01-04,69.9426,261.3645,501.2082,314.317,118.9308,1265.763
2007-01-05,66.8278,242.6754,495.5448,311.4853,113.8337,1194.9709
2007-01-06,150.6456,331.3071,583.327,461.5646,139.6021,1206.2977
2007-01-07,224.2694,515.3666,792.8717,764.5549,148.3803,1492.2978
2007-01-08,209.5447,586.1587,1118.5154,945.7827,203.8813,2304.9913
2007-01-09,213.509,688.0994,1325.2284,1027.9015,302.9903,3143.17
2007-01-10,152.6278,631.4657,1271.4264,959.9411,270.9922,3228.1205
2007-01-11,123.1783,504.0399,1098.6936,792.8717,220.3051,2888.3184
2007-01-12,107.604,419.0893,903.3074,631.4657,188.307,2452.2389
2007-01-13,117.5149,393.6042,761.7232,532.3567,173.0159,2041.6446
2007-01-14,187.1744,464.3963,713.5845,506.8716,165.9367,1761.3079
2007-01-15,317.1487,705.0895,812.6935,572.0003,169.0516,1653.7038
2007-01-16,572.0003,1070.3768,1279.9215,937.2876,186.608,1823.6049
2007-01-17,317.1487,996.753,1823.6049,1342.2185,205.2971,2860.0015
2007-01-18,191.4219,739.0697,1639.5454,1112.8521,177.5466,3681.1901
2007-01-19,163.9545,566.3369,1240.2779,849.5054,159.9902,3086.5363
2007-01-20,137.903,495.5448,962.7728,679.6043,148.0971,2426.7538
2007-01-21,104.7723,413.426,821.1886,557.8419,135.0714,1979.3476
2007-01-22,92.3129,359.624,685.2677,467.228,122.3288,1693.3474
2007-01-23,89.1981,328.4754,608.8122,416.2576,108.1704,1455.4859
2007-01-24,87.2159,305.8219,552.1785,373.7824,105.6218,1294.0799
2007-01-25,79.5703,286.0002,523.8617,334.1388,102.507,1197.8026
2007-01-26,56.6337,240.6932,475.723,300.1586,93.1624,1076.0402
2007-01-27,50.9703,189.7229,433.2478,263.913,87.4991,991.0896
2007-01-28,53.802,186.8912,376.6141,245.2239,83.5347,934.4559
2007-01-29,50.9703,186.8912,328.4754,246.6397,79.2872,849.5054
2007-01-30,48.1386,181.2278,334.1388,237.5783,76.4555,736.238
2007-01-31,45.307,178.3961,325.6437,215.208,75.0396,679.6043
2007-02-01,42.1921,172.7328,305.8219,188.0239,69.9426,665.4459
2007-02-02,41.6258,172.7328,283.1685,178.3961,68.5268,637.129
2007-02-03,39.6436,172.7328,280.3368,175.5644,62.2971,651.2875
2007-02-04,37.0951,141.5842,259.6655,163.3882,59.4654,566.3369
2007-02-05,31.4317,113.2674,245.5071,147.2476,53.802,438.9111
2007-02-06,30.8654,84.9505,205.014,138.7525,45.307,339.8022
2007-02-07,29.4495,79.2872,160.5565,113.2674,39.6436,311.4853
2007-02-08,28.8832,76.4555,133.0892,104.7723,39.6436,325.6437
2007-02-09,28.3168,76.4555,125.4436,101.9406,42.4753,339.8022
2007-02-10,27.7505,76.4555,124.0278,96.2773,42.4753,353.9606
2007-02-11,27.1842,76.4555,129.408,96.2773,39.6436,379.4457
2007-02-12,27.1842,76.4555,130.2575,99.109,42.4753,407.7626
2007-02-13,27.1842,76.4555,131.107,101.9406,45.307,424.7527
2007-02-14,23.2198,73.6238,131.107,101.9406,43.8911,453.0695
2007-02-15,23.2198,70.7921,128.2753,101.9406,42.4753,410.5943
2007-02-16,23.503,67.9604,122.8951,101.9406,45.307,339.8022
2007-02-17,24.0693,67.9604,127.9921,104.7723,48.1386,325.6437
2007-02-18,25.202,67.9604,146.3981,113.2674,50.9703,331.3071
2007-02-19,25.202,67.9604,156.309,118.9308,53.802,393.6042
2007-02-20,25.202,70.7921,159.707,130.2575,56.6337,382.2774
2007-02-21,27.1842,73.6238,171.0338,138.7525,59.4654,396.4359
2007-02-22,28.3168,76.4555,186.608,147.2476,56.6337,481.3864
2007-02-23,29.1664,73.6238,189.4397,158.5743,84.9505,574.832
2007-02-24,28.3168,73.6238,191.7051,158.5743,96.2773,591.8221
2007-02-25,28.8832,70.7921,180.3783,158.5743,90.6139,594.6538
2007-02-26,29.1664,67.9604,184.3427,150.0793,84.9505,583.327
2007-02-27,29.7327,67.9604,178.3961,144.4159,90.6139,563.5052
2007-02-28,30.299,67.9604,175.2813,138.7525,107.604,588.9904
2007-03-01,31.1485,70.7921,171.0338,130.2575,119.4971,645.6241
2007-03-02,45.307,135.9209,168.2021,226.5348,254.8516,1308.2383
2007-03-03,113.2674,240.6932,300.1586,518.1983,555.0102,2321.9814
2007-03-04,141.5842,254.8516,574.832,637.129,427.5844,2463.5657
2007-03-05,103.3565,212.3763,821.1886,611.6439,305.8219,2152.0803
2007-03-06,65.1287,198.2179,600.3171,470.0597,239.2774,1982.1793
2007-03-07,49.5545,178.3961,461.5646,368.119,184.909,1557.4266
2007-03-08,46.7228,152.911,356.7923,311.4853,154.8932,1274.2581
2007-03-09,45.307,141.5842,311.4853,283.1685,159.1407,1076.0402
2007-03-10,46.7228,141.5842,286.0002,270.9922,150.3625,1010.9114
2007-03-11,58.0495,144.4159,317.1487,275.2397,134.7882,993.9213
2007-03-12,72.208,144.4159,362.4556,283.1685,144.1327,1008.0797
2007-03-13,130.8238,254.8516,399.2675,317.1487,154.0436,1050.555
2007-03-14,521.03,478.5547,588.9904,419.0893,164.804,1115.6838
2007-03-15,1271.4264,1390.3572,1699.0108,931.6243,230.216,1458.3176
2007-03-16,679.6043,1650.8722,3058.2194,2194.5556,353.9606,3879.408
2007-03-17,498.3765,1313.9017,3284.7542,1987.8426,416.2576,6739.4095
2007-03-18,461.5646,1016.5748,2398.4369,1390.3572,345.4655,5776.6367
2007-03-19,387.9408,807.0301,1934.0406,979.7629,291.6635,4304.1607
2007-03-20,272.6912,651.2875,1588.5751,730.5746,252.8694,3482.9721
2007-03-21,161.406,549.3468,1299.7433,656.9508,311.4853,3086.5363
2007-03-22,184.6258,535.1884,1061.8817,710.7528,362.4556,2789.2094
2007-03-23,555.0102,886.3173,1268.5947,931.6243,436.0794,2786.3777
2007-03-24,447.4062,1005.2481,1857.5851,1548.9315,546.5151,3879.408
2007-03-25,399.2675,1175.1491,2067.1298,1597.0701,566.3369,5153.6661
2007-03-26,325.6437,1124.1788,2075.6249,1415.8423,538.0201,4927.1313
2007-03-27,353.9606,1333.7235,2067.1298,1203.466,419.0893,4587.3291
2007-03-28,278.9209,1381.8621,2126.5952,1033.5649,339.8022,4105.9428
2007-03-29,195.6694,1262.9314,2160.5754,863.6638,294.4952,3964.3585
2007-03-30,154.0436,1129.8422,1874.5752,699.4261,237.5783,3596.2395
2007-03-31,135.0714,908.9708,1628.2187,563.5052,193.4041,3058.2194
2007-04-01,121.1961,750.3964,1379.0304,487.0498,174.9981,2650.4568
2007-04-02,122.0456,676.7726,1169.4858,470.0597,177.8298,2316.3181
2007-04-03,109.8694,651.2875,1044.8916,455.9012,199.0674,2103.9417
2007-04-04,94.8614,617.3073,968.4362,413.426,175.2813,1962.3575
2007-04-05,92.8793,622.9706,931.6243,379.4457,163.3882,1798.1198
2007-04-06,86.6496,611.6439,903.3074,345.4655,156.8753,1682.0207
2007-04-07,77.305,515.3666,877.8222,317.1487,141.8674,1591.4068
2007-04-08,70.2258,419.0893,801.3668,291.6635,124.5941,1514.9513
2007-04-09,64.8456,370.9507,696.5944,270.9922,112.701,1387.5255
2007-04-10,61.1644,334.1388,614.4756,254.8516,106.7545,1240.2779
2007-04-11,57.7664,308.6536,560.6736,240.1269,101.3743,1127.0105
2007-04-12,66.5446,302.9903,540.8518,246.6397,110.1525,1107.1887
2007-04-13,97.1268,382.2774,563.5052,275.2397,135.6377,1129.8422
2007-04-14,97.6931,421.921,631.4657,345.4655,152.3446,1160.9907
2007-04-15,88.0654,402.0992,710.7528,387.9408,210.3942,1645.2088
2007-04-16,152.6278,549.3468,923.1292,504.0399,416.2576,2387.1102
2007-04-17,190.8555,696.5944,1189.3076,773.0499,492.7131,2741.0708
2007-04-18,269.01,846.6737,1410.179,792.8717,430.4161,3086.5363
2007-04-19,356.7923,1107.1887,1633.882,730.5746,314.317,3114.8531
2007-04-20,331.3071,1237.4462,1905.7238,668.2776,242.109,3114.8531
2007-04-21,244.9407,1141.1689,2002.0011,588.9904,212.3763,3313.0711
2007-04-22,185.4753,934.4559,1863.2485,509.7032,178.113,3171.4868
2007-04-23,142.7169,741.9014,1548.9315,441.7428,156.8753,2800.5361
2007-04-24,126.8595,620.1389,1251.6046,390.7725,146.9644,2375.7834
2007-04-25,114.4001,560.6736,1016.5748,365.2873,141.3011,2013.3278
2007-04-26,153.1941,563.5052,951.446,407.7626,151.212,1806.6148
2007-04-27,142.4337,538.0201,945.7827,487.0498,163.3882,1817.9416
2007-04-28,147.8139,470.0597,923.1292,535.1884,144.9823,1871.7436
2007-04-29,140.4516,447.4062,838.1787,512.5349,130.8238,1843.4267
2007-04-30,115.8159,424.7527,781.545,472.8913,122.3288,1701.8425
2007-05-01,95.4278,373.7824,739.0697,436.0794,115.5327,1580.08
2007-05-02,100.2416,336.9705,710.7528,481.3864,114.1169,1483.8028
2007-05-03,122.0456,325.6437,662.6142,688.0994,113.8337,1517.783
2007-05-04,85.5169,302.9903,631.4657,696.5944,108.7367,1656.5355
2007-05-05,71.3585,268.4437,591.8221,591.8221,99.109,1616.8919
2007-05-06,63.9961,242.109,529.525,504.0399,94.5783,1452.6542
2007-05-07,58.6159,223.4199,475.723,430.4161,87.2159,1277.0898
2007-05-08,54.0852,207.8457,436.0794,373.7824,81.8357,1144.0006
2007-05-09,50.1208,193.9704,402.0992,334.1388,75.0396,1033.5649
2007-05-10,50.404,185.7585,370.9507,305.8219,73.907,948.6144
2007-05-11,125.1605,216.0575,368.119,351.1289,94.8614,940.1193
2007-05-12,91.7466,238.4278,390.7725,342.6338,101.0911,974.0995
2007-05-13,68.8099,286.0002,467.228,300.1586,98.5426,968.4362
2007-05-14,56.9169,229.9328,455.9012,274.9566,107.8872,971.2678
2007-05-15,50.6872,197.9348,441.7428,249.4714,92.3129,948.6144
2007-05-16,47.8555,182.6437,373.7824,231.915,85.5169,917.4658
2007-05-17,46.4396,193.6872,342.6338,233.8972,82.6852,835.347
2007-05-18,45.307,217.4734,325.6437,224.2694,85.2337,781.545
2007-05-19,40.7763,208.9783,319.9804,208.9783,79.2872,747.5648
2007-05-20,36.2456,182.3605,334.1388,185.7585,65.9783,716.4162
2007-05-21,33.697,168.4852,314.317,171.0338,66.5446,676.7726
2007-05-22,32.5644,171.3169,275.5229,159.707,58.0495,656.9508
2007-05-23,31.1485,161.406,250.6041,148.9466,55.2179,600.3171
2007-05-24,28.6,144.9823,242.9585,139.0357,48.705,552.1785
2007-05-25,26.4479,133.6555,229.6496,130.5407,44.7406,515.3666
2007-05-26,25.1737,126.5763,209.8278,122.0456,45.0238,495.5448
2007-05-27,23.8428,119.4971,192.8377,123.4615,45.0238,481.3864
2007-05-28,22.9933,114.6832,182.3605,134.505,46.4396,464.3963
2007-05-29,22.9366,111.002,174.1486,131.3902,44.4574,447.4062
2007-05-30,20.9545,116.3822,165.3704,114.4001,42.4753,430.4161
